ano;bairro_id;bairro;cnae_id;cnae_codigo;cnae_descricao;setor;empresas_ativas;empresas_abertas;empresas_fechadas;empregos_gerados;massa_salarial
2022;26;Centro;15;10.91-1/01;Fabricação de produtos de panificação industrial;Indústria;2;0;0;;0.0
2022;26;Centro;15;10.91-1/01;Fabricação de produtos de panificação industrial;Indústria;2;0;0;;0.0
2022;26;Centro;15;10.91-1/01;Fabricação de produtos de panificação industrial;Indústria;2;0;0;;0.0
2022;26;Centro;15;10.91-1/01;Fabricação de produtos de panificação industrial;Indústria;2;0;0;;0.0
2022;26;Centro;15;10.91-1/01;Fabricação de produtos de panificação industrial;Indústria;2;0;0;;0.0
2022;26;Centro;16;10.92-9/01;Fabricação de biscoitos e bolachas;Indústria;3;0;0;;0.0
2022;26;Centro;16;10.92-9/01;Fabricação de biscoitos e bolachas;Indústria;3;0;0;;0.0
2022;26;Centro;16;10.92-9/01;Fabricação de biscoitos e bolachas;Indústria;3;0;0;;0.0
2022;26;Centro;16;10.92-9/01;Fabricação de biscoitos e bolachas;Indústria;3;0;0;;0.0
2022;26;Centro;16;10.92-9/01;Fabricação de biscoitos e bolachas;Indústria;3;0;0;;0.0
2022;26;Centro;16;10.92-9/01;Fabricação de biscoitos e bolachas;Indústria;3;0;0;;0.0
2022;26;Centro;16;10.92-9/01;Fabricação de biscoitos e bolachas;Indústria;3;0;0;;0.0
2022;26;Centro;16;10.92-9/01;Fabricação de biscoitos e bolachas;Indústria;3;0;0;;0.0
2022;26;Centro;16;10.92-9/01;Fabricação de biscoitos e bolachas;Indústria;3;0;0;;0.0
2022;26;Centro;16;10.92-9/01;Fabricação de biscoitos e bolachas;Indústria;3;0;0;;0.0
2022;26;Centro;16;10.92-9/01;Fabricação de biscoitos e bolachas;Indústria;3;0;0;;0.0
2022;26;Centro;16;10.92-9/01;Fabricação de biscoitos e bolachas;Indústria;3;0;0;;0.0
2022;26;Centro;17;25.11-0/00;Fabricação de estruturas metálicas;Indústria;2;0;0;;0.0
2022;26;Centro;17;25.11-0/00;Fabricação de estruturas metálicas;Indústria;2;0;0;;0.0
2022;26;Centro;17;25.11-0/00;Fabricação de estruturas metálicas;Indústria;2;0;0;;0.0
2022;26;Centro;17;25.11-0/00;Fabricação de estruturas metálicas;Indústria;2;0;0;;0.0
2022;26;Centro;17;25.11-0/00;Fabricação de estruturas metálicas;Indústria;2;0;0;;0.0
2022;26;Centro;17;25.11-0/00;Fabricação de estruturas metálicas;Indústria;2;0;0;;0.0
2022;26;Centro;17;25.11-0/00;Fabricação de estruturas metálicas;Indústria;2;0;0;;0.0
2022;26;Centro;17;25.11-0/00;Fabricação de estruturas metálicas;Indústria;2;0;0;;0.0
2022;26;Centro;17;25.11-0/00;Fabricação de estruturas metálicas;Indústria;2;0;0;;0.0
2022;26;Centro;17;25.11-0/00;Fabricação de estruturas metálicas;Indústria;2;0;0;;0.0
2022;26;Centro;17;25.11-0/00;Fabricação de estruturas metálicas;Indústria;2;0;0;;0.0
2022;26;Centro;17;25.11-0/00;Fabricação de estruturas metálicas;Indústria;2;0;0;;0.0
2022;26;Centro;19;29.42-2/00;Fabricação de caminhões e ônibus;Indústria;1;0;0;;0.0
2022;26;Centro;19;29.42-2/00;Fabricação de caminhões e ônibus;Indústria;1;0;0;;0.0
2022;26;Centro;19;29.42-2/00;Fabricação de caminhões e ônibus;Indústria;1;0;0;;0.0
2022;26;Centro;19;29.42-2/00;Fabricação de caminhões e ônibus;Indústria;1;0;0;;0.0
2022;26;Centro;19;29.42-2/00;Fabricação de caminhões e ônibus;Indústria;1;0;0;;0.0
2022;26;Centro;19;29.42-2/00;Fabricação de caminhões e ônibus;Indústria;1;0;0;;0.0
2022;26;Centro;19;29.42-2/00;Fabricação de caminhões e ônibus;Indústria;1;0;0;;0.0
2022;26;Centro;19;29.42-2/00;Fabricação de caminhões e ônibus;Indústria;1;0;0;;0.0
2022;26;Centro;19;29.42-2/00;Fabricação de caminhões e ônibus;Indústria;1;0;0;;0.0
2022;26;Centro;19;29.42-2/00;Fabricação de caminhões e ônibus;Indústria;1;0;0;;0.0
2022;26;Centro;19;29.42-2/00;Fabricação de caminhões e ônibus;Indústria;1;0;0;;0.0
2022;26;Centro;19;29.42-2/00;Fabricação de caminhões e ônibus;Indústria;1;0;0;;0.0
2022;26;Centro;20;47.11-3/02;Minimercados, mercearias e armazéns;Comércio;3;0;0;;0.0
2022;26;Centro;20;47.11-3/02;Minimercados, mercearias e armazéns;Comércio;3;0;0;;0.0
2022;26;Centro;20;47.11-3/02;Minimercados, mercearias e armazéns;Comércio;3;0;0;;0.0
2022;26;Centro;20;47.11-3/02;Minimercados, mercearias e armazéns;Comércio;3;0;0;;0.0
2022;26;Centro;20;47.11-3/02;Minimercados, mercearias e armazéns;Comércio;3;0;0;;0.0
2022;26;Centro;20;47.11-3/02;Minimercados, mercearias e armazéns;Comércio;3;0;0;;0.0
2022;26;Centro;20;47.11-3/02;Minimercados, mercearias e armazéns;Comércio;3;0;0;;0.0
2022;26;Centro;20;47.11-3/02;Minimercados, mercearias e armazéns;Comércio;3;0;0;;0.0
2022;26;Centro;20;47.11-3/02;Minimercados, mercearias e armazéns;Comércio;3;0;0;;0.0
2022;26;Centro;20;47.11-3/02;Minimercados, mercearias e armazéns;Comércio;3;0;0;;0.0
2022;26;Centro;20;47.11-3/02;Minimercados, mercearias e armazéns;Comércio;3;0;0;;0.0
2022;26;Centro;20;47.11-3/02;Minimercados, mercearias e armazéns;Comércio;3;0;0;;0.0
2022;26;Centro;1;4711-3/01;Comércio varejista de mercadorias em geral;Comércio;4;0;0;;0.0
2022;26;Centro;1;4711-3/01;Comércio varejista de mercadorias em geral;Comércio;4;0;0;;0.0
2022;26;Centro;1;4711-3/01;Comércio varejista de mercadorias em geral;Comércio;3;1;0;3;8400.0
2022;26;Centro;1;4711-3/01;Comércio varejista de mercadorias em geral;Comércio;4;0;0;;0.0
2022;26;Centro;1;4711-3/01;Comércio varejista de mercadorias em geral;Comércio;4;0;0;;0.0
2022;26;Centro;1;4711-3/01;Comércio varejista de mercadorias em geral;Comércio;3;0;0;;0.0
2022;26;Centro;1;4711-3/01;Comércio varejista de mercadorias em geral;Comércio;4;0;1;;0.0
2022;26;Centro;1;4711-3/01;Comércio varejista de mercadorias em geral;Comércio;4;0;0;;0.0
2022;26;Centro;1;4711-3/01;Comércio varejista de mercadorias em geral;Comércio;4;0;0;;0.0
2022;26;Centro;1;4711-3/01;Comércio varejista de mercadorias em geral;Comércio;4;0;0;;0.0
2022;26;Centro;1;4711-3/01;Comércio varejista de mercadorias em geral;Comércio;4;0;0;;0.0
2022;26;Centro;1;4711-3/01;Comércio varejista de mercadorias em geral;Comércio;4;0;0;;0.0
2022;26;Centro;2;4712-1/00;Comércio varejista de mercadorias em lojas de conveniência;Comércio;1;0;0;;0.0
2022;26;Centro;2;4712-1/00;Comércio varejista de mercadorias em lojas de conveniência;Comércio;0;1;0;3;8400.0
2022;26;Centro;2;4712-1/00;Comércio varejista de mercadorias em lojas de conveniência;Comércio;0;0;0;;0.0
2022;26;Centro;2;4712-1/00;Comércio varejista de mercadorias em lojas de conveniência;Comércio;0;0;0;;0.0
2022;26;Centro;2;4712-1/00;Comércio varejista de mercadorias em lojas de conveniência;Comércio;0;0;0;;0.0
2022;26;Centro;2;4712-1/00;Comércio varejista de mercadorias em lojas de conveniência;Comércio;1;0;0;;0.0
2022;26;Centro;2;4712-1/00;Comércio varejista de mercadorias em lojas de conveniência;Comércio;1;0;0;;0.0
2022;26;Centro;2;4712-1/00;Comércio varejista de mercadorias em lojas de conveniência;Comércio;1;0;0;;0.0
2022;26;Centro;2;4712-1/00;Comércio varejista de mercadorias em lojas de conveniência;Comércio;1;0;0;;0.0
2022;26;Centro;2;4712-1/00;Comércio varejista de mercadorias em lojas de conveniência;Comércio;1;0;0;;0.0
2022;26;Centro;2;4712-1/00;Comércio varejista de mercadorias em lojas de conveniência;Comércio;1;0;0;;0.0
2022;26;Centro;2;4712-1/00;Comércio varejista de mercadorias em lojas de conveniência;Comércio;1;0;0;;0.0
2022;26;Centro;3;4721-1/02;Padaria e confeitaria com predominância de revenda;Comércio;3;0;0;;0.0
2022;26;Centro;3;4721-1/02;Padaria e confeitaria com predominância de revenda;Comércio;3;0;0;;0.0
2022;26;Centro;3;4721-1/02;Padaria e confeitaria com predominância de revenda;Comércio;3;0;0;;0.0
2022;26;Centro;3;4721-1/02;Padaria e confeitaria com predominância de revenda;Comércio;3;0;0;;0.0
2022;26;Centro;3;4721-1/02;Padaria e confeitaria com predominância de revenda;Comércio;3;0;0;;0.0
2022;26;Centro;3;4721-1/02;Padaria e confeitaria com predominância de revenda;Comércio;3;0;0;;0.0
2022;26;Centro;3;4721-1/02;Padaria e confeitaria com predominância de revenda;Comércio;3;0;0;;0.0
2022;26;Centro;3;4721-1/02;Padaria e confeitaria com predominância de revenda;Comércio;3;0;0;;0.0
2022;26;Centro;3;4721-1/02;Padaria e confeitaria com predominância de revenda;Comércio;3;0;0;;0.0
2022;26;Centro;3;4721-1/02;Padaria e confeitaria com predominância de revenda;Comércio;3;0;0;;0.0
2022;26;Centro;3;4721-1/02;Padaria e confeitaria com predominância de revenda;Comércio;3;0;0;;0.0
2022;26;Centro;3;4721-1/02;Padaria e confeitaria com predominância de revenda;Comércio;3;0;0;;0.0
2022;26;Centro;4;4723-7/00;Comércio varejista de bebidas;Comércio;2;0;0;;0.0
2022;26;Centro;4;4723-7/00;Comércio varejista de bebidas;Comércio;2;0;0;;0.0
2022;26;Centro;4;4723-7/00;Comércio varejista de bebidas;Comércio;2;0;0;;0.0
2022;26;Centro;4;4723-7/00;Comércio varejista de bebidas;Comércio;2;0;0;;0.0
2022;26;Centro;4;4723-7/00;Comércio varejista de bebidas;Comércio;2;0;0;;0.0
2022;26;Centro;4;4723-7/00;Comércio varejista de bebidas;Comércio;2;0;0;;0.0
2022;26;Centro;4;4723-7/00;Comércio varejista de bebidas;Comércio;2;0;0;;0.0
2022;26;Centro;4;4723-7/00;Comércio varejista de bebidas;Comércio;2;0;0;;0.0
2022;26;Centro;4;4723-7/00;Comércio varejista de bebidas;Comércio;2;0;0;;0.0
2022;26;Centro;4;4723-7/00;Comércio varejista de bebidas;Comércio;2;0;0;;0.0
2022;26;Centro;4;4723-7/00;Comércio varejista de bebidas;Comércio;2;0;0;;0.0
2022;26;Centro;4;4723-7/00;Comércio varejista de bebidas;Comércio;2;0;0;;0.0
2022;26;Centro;5;4744-0/05;Comércio varejista de medicamentos e artigos de perfumaria;Comércio;1;0;0;;0.0
2022;26;Centro;5;4744-0/05;Comércio varejista de medicamentos e artigos de perfumaria;Comércio;0;0;0;;0.0
2022;26;Centro;5;4744-0/05;Comércio varejista de medicamentos e artigos de perfumaria;Comércio;1;0;1;;0.0
2022;26;Centro;5;4744-0/05;Comércio varejista de medicamentos e artigos de perfumaria;Comércio;0;0;0;;0.0
2022;26;Centro;5;4744-0/05;Comércio varejista de medicamentos e artigos de perfumaria;Comércio;1;0;0;;0.0
2022;26;Centro;5;4744-0/05;Comércio varejista de medicamentos e artigos de perfumaria;Comércio;0;1;0;3;8400.0
2022;26;Centro;5;4744-0/05;Comércio varejista de medicamentos e artigos de perfumaria;Comércio;0;0;0;;0.0
2022;26;Centro;5;4744-0/05;Comércio varejista de medicamentos e artigos de perfumaria;Comércio;1;0;0;;0.0
2022;26;Centro;5;4744-0/05;Comércio varejista de medicamentos e artigos de perfumaria;Comércio;1;0;0;;0.0
2022;26;Centro;5;4744-0/05;Comércio varejista de medicamentos e artigos de perfumaria;Comércio;0;0;0;;0.0
2022;26;Centro;5;4744-0/05;Comércio varejista de medicamentos e artigos de perfumaria;Comércio;1;0;0;;0.0
2022;26;Centro;5;4744-0/05;Comércio varejista de medicamentos e artigos de perfumaria;Comércio;1;0;0;;0.0
2022;26;Centro;6;5611-2/01;Restaurantes e similares;Serviços;5;1;0;3;8400.0
2022;26;Centro;6;5611-2/01;Restaurantes e similares;Serviços;5;0;0;;0.0
2022;26;Centro;6;5611-2/01;Restaurantes e similares;Serviços;7;0;0;;0.0
2022;26;Centro;6;5611-2/01;Restaurantes e similares;Serviços;7;0;0;;0.0
2022;26;Centro;6;5611-2/01;Restaurantes e similares;Serviços;5;0;0;;0.0
2022;26;Centro;6;5611-2/01;Restaurantes e similares;Serviços;4;1;0;3;8400.0
2022;26;Centro;6;5611-2/01;Restaurantes e similares;Serviços;7;0;0;;0.0
2022;26;Centro;6;5611-2/01;Restaurantes e similares;Serviços;7;0;0;;0.0
2022;26;Centro;6;5611-2/01;Restaurantes e similares;Serviços;7;0;0;;0.0
2022;26;Centro;6;5611-2/01;Restaurantes e similares;Serviços;5;0;0;;0.0
2022;26;Centro;6;5611-2/01;Restaurantes e similares;Serviços;6;0;0;;0.0
2022;26;Centro;6;5611-2/01;Restaurantes e similares;Serviços;6;1;0;3;8400.0
2022;26;Centro;7;5620-1/01;Fornecimento de alimentos preparados;Serviços;2;0;0;;0.0
2022;26;Centro;7;5620-1/01;Fornecimento de alimentos preparados;Serviços;2;0;0;;0.0
2022;26;Centro;7;5620-1/01;Fornecimento de alimentos preparados;Serviços;2;0;0;;0.0
2022;26;Centro;7;5620-1/01;Fornecimento de alimentos preparados;Serviços;2;0;0;;0.0
2022;26;Centro;7;5620-1/01;Fornecimento de alimentos preparados;Serviços;2;0;0;;0.0
2022;26;Centro;7;5620-1/01;Fornecimento de alimentos preparados;Serviços;2;0;0;;0.0
2022;26;Centro;7;5620-1/01;Fornecimento de alimentos preparados;Serviços;2;0;0;;0.0
2022;26;Centro;7;5620-1/01;Fornecimento de alimentos preparados;Serviços;2;0;0;;0.0
2022;26;Centro;7;5620-1/01;Fornecimento de alimentos preparados;Serviços;2;0;0;;0.0
2022;26;Centro;7;5620-1/01;Fornecimento de alimentos preparados;Serviços;2;0;0;;0.0
2022;26;Centro;7;5620-1/01;Fornecimento de alimentos preparados;Serviços;2;0;0;;0.0
2022;26;Centro;7;5620-1/01;Fornecimento de alimentos preparados;Serviços;2;0;0;;0.0
2022;26;Centro;8;8511-2/00;Educação infantil - creche;Serviços;1;0;0;;0.0
2022;26;Centro;8;8511-2/00;Educação infantil - creche;Serviços;1;0;0;;0.0
2022;26;Centro;8;8511-2/00;Educação infantil - creche;Serviços;1;0;0;;0.0
2022;26;Centro;8;8511-2/00;Educação infantil - creche;Serviços;1;0;0;;0.0
2022;26;Centro;8;8511-2/00;Educação infantil - creche;Serviços;1;0;0;;0.0
2022;26;Centro;8;8511-2/00;Educação infantil - creche;Serviços;1;0;0;;0.0
2022;26;Centro;8;8511-2/00;Educação infantil - creche;Serviços;1;0;0;;0.0
2022;26;Centro;8;8511-2/00;Educação infantil - creche;Serviços;1;0;0;;0.0
2022;26;Centro;8;8511-2/00;Educação infantil - creche;Serviços;1;0;0;;0.0
2022;26;Centro;8;8511-2/00;Educação infantil - creche;Serviços;1;0;0;;0.0
2022;26;Centro;8;8511-2/00;Educação infantil - creche;Serviços;1;0;0;;0.0
2022;26;Centro;8;8511-2/00;Educação infantil - creche;Serviços;1;0;0;;0.0
2022;26;Centro;9;8512-1/00;Educação infantil - pré-escola;Serviços;1;0;0;;0.0
2022;26;Centro;9;8512-1/00;Educação infantil - pré-escola;Serviços;1;0;0;;0.0
2022;26;Centro;9;8512-1/00;Educação infantil - pré-escola;Serviços;1;0;0;;0.0
2022;26;Centro;9;8512-1/00;Educação infantil - pré-escola;Serviços;0;0;0;;0.0
2022;26;Centro;9;8512-1/00;Educação infantil - pré-escola;Serviços;1;0;0;;0.0
2022;26;Centro;9;8512-1/00;Educação infantil - pré-escola;Serviços;1;0;0;;0.0
2022;26;Centro;9;8512-1/00;Educação infantil - pré-escola;Serviços;0;0;0;;0.0
2022;26;Centro;9;8512-1/00;Educação infantil - pré-escola;Serviços;1;0;0;;0.0
2022;26;Centro;9;8512-1/00;Educação infantil - pré-escola;Serviços;0;1;0;3;8400.0
2022;26;Centro;9;8512-1/00;Educação infantil - pré-escola;Serviços;1;0;0;;0.0
2022;26;Centro;9;8512-1/00;Educação infantil - pré-escola;Serviços;0;0;0;;0.0
2022;26;Centro;9;8512-1/00;Educação infantil - pré-escola;Serviços;1;0;0;;0.0
2022;26;Centro;10;8513-9/00;Ensino fundamental;Serviços;2;0;0;;0.0
2022;26;Centro;10;8513-9/00;Ensino fundamental;Serviços;2;0;0;;0.0
2022;26;Centro;10;8513-9/00;Ensino fundamental;Serviços;2;0;0;;0.0
2022;26;Centro;10;8513-9/00;Ensino fundamental;Serviços;2;0;0;;0.0
2022;26;Centro;10;8513-9/00;Ensino fundamental;Serviços;2;0;0;;0.0
2022;26;Centro;10;8513-9/00;Ensino fundamental;Serviços;2;0;0;;0.0
2022;26;Centro;10;8513-9/00;Ensino fundamental;Serviços;2;0;0;;0.0
2022;26;Centro;10;8513-9/00;Ensino fundamental;Serviços;2;0;0;;0.0
2022;26;Centro;10;8513-9/00;Ensino fundamental;Serviços;2;0;0;;0.0
2022;26;Centro;10;8513-9/00;Ensino fundamental;Serviços;2;0;0;;0.0
2022;26;Centro;10;8513-9/00;Ensino fundamental;Serviços;2;0;0;;0.0
2022;26;Centro;10;8513-9/00;Ensino fundamental;Serviços;2;0;0;;0.0
2022;26;Centro;11;8520-1/00;Ensino médio;Serviços;0;0;0;;0.0
2022;26;Centro;11;8520-1/00;Ensino médio;Serviços;0;0;0;;0.0
2022;26;Centro;11;8520-1/00;Ensino médio;Serviços;0;0;0;;0.0
2022;26;Centro;11;8520-1/00;Ensino médio;Serviços;0;0;0;;0.0
2022;26;Centro;11;8520-1/00;Ensino médio;Serviços;0;0;0;;0.0
2022;26;Centro;11;8520-1/00;Ensino médio;Serviços;0;0;0;;0.0
2022;26;Centro;11;8520-1/00;Ensino médio;Serviços;0;0;0;;0.0
2022;26;Centro;11;8520-1/00;Ensino médio;Serviços;0;0;0;;0.0
2022;26;Centro;11;8520-1/00;Ensino médio;Serviços;0;0;0;;0.0
2022;26;Centro;11;8520-1/00;Ensino médio;Serviços;0;0;0;;0.0
2022;26;Centro;11;8520-1/00;Ensino médio;Serviços;0;0;0;;0.0
2022;26;Centro;11;8520-1/00;Ensino médio;Serviços;0;0;0;;0.0
2022;26;Centro;12;8610-1/01;Atividades de atendimento hospitalar;Saúde;3;0;0;;0.0
2022;26;Centro;12;8610-1/01;Atividades de atendimento hospitalar;Saúde;3;0;0;;0.0
2022;26;Centro;12;8610-1/01;Atividades de atendimento hospitalar;Saúde;3;0;0;;0.0
2022;26;Centro;12;8610-1/01;Atividades de atendimento hospitalar;Saúde;3;0;0;;0.0
2022;26;Centro;12;8610-1/01;Atividades de atendimento hospitalar;Saúde;3;0;0;;0.0
2022;26;Centro;12;8610-1/01;Atividades de atendimento hospitalar;Saúde;3;0;0;;0.0
2022;26;Centro;12;8610-1/01;Atividades de atendimento hospitalar;Saúde;3;0;0;;0.0
2022;26;Centro;12;8610-1/01;Atividades de atendimento hospitalar;Saúde;3;0;0;;0.0
2022;26;Centro;12;8610-1/01;Atividades de atendimento hospitalar;Saúde;3;0;0;;0.0
2022;26;Centro;12;8610-1/01;Atividades de atendimento hospitalar;Saúde;3;0;0;;0.0
2022;26;Centro;12;8610-1/01;Atividades de atendimento hospitalar;Saúde;3;0;0;;0.0
2022;26;Centro;12;8610-1/01;Atividades de atendimento hospitalar;Saúde;3;0;0;;0.0
2022;26;Centro;13;8630-5/01;Atividade médica ambulatorial restrita a consultas;Saúde;2;0;0;;0.0
2022;26;Centro;13;8630-5/01;Atividade médica ambulatorial restrita a consultas;Saúde;2;0;0;;0.0
2022;26;Centro;13;8630-5/01;Atividade médica ambulatorial restrita a consultas;Saúde;2;0;0;;0.0
2022;26;Centro;13;8630-5/01;Atividade médica ambulatorial restrita a consultas;Saúde;2;0;0;;0.0
2022;26;Centro;13;8630-5/01;Atividade médica ambulatorial restrita a consultas;Saúde;2;0;0;;0.0
2022;26;Centro;13;8630-5/01;Atividade médica ambulatorial restrita a consultas;Saúde;2;0;0;;0.0
2022;26;Centro;13;8630-5/01;Atividade médica ambulatorial restrita a consultas;Saúde;2;0;0;;0.0
2022;26;Centro;13;8630-5/01;Atividade médica ambulatorial restrita a consultas;Saúde;2;0;0;;0.0
2022;26;Centro;13;8630-5/01;Atividade médica ambulatorial restrita a consultas;Saúde;2;0;0;;0.0
2022;26;Centro;13;8630-5/01;Atividade médica ambulatorial restrita a consultas;Saúde;2;0;0;;0.0
2022;26;Centro;13;8630-5/01;Atividade médica ambulatorial restrita a consultas;Saúde;2;0;0;;0.0
2022;26;Centro;13;8630-5/01;Atividade médica ambulatorial restrita a consultas;Saúde;2;0;0;;0.0
2022;26;Centro;14;8640-2/01;Laboratórios de anatomia patológica e citológica;Saúde;1;0;0;;0.0
2022;26;Centro;14;8640-2/01;Laboratórios de anatomia patológica e citológica;Saúde;1;0;0;;0.0
2022;26;Centro;14;8640-2/01;Laboratórios de anatomia patológica e citológica;Saúde;1;0;0;;0.0
2022;26;Centro;14;8640-2/01;Laboratórios de anatomia patológica e citológica;Saúde;1;0;0;;0.0
2022;26;Centro;14;8640-2/01;Laboratórios de anatomia patológica e citológica;Saúde;1;0;0;;0.0
2022;26;Centro;14;8640-2/01;Laboratórios de anatomia patológica e citológica;Saúde;1;0;0;;0.0
2022;26;Centro;14;8640-2/01;Laboratórios de anatomia patológica e citológica;Saúde;1;0;0;;0.0
2022;26;Centro;14;8640-2/01;Laboratórios de anatomia patológica e citológica;Saúde;1;0;0;;0.0
2022;26;Centro;14;8640-2/01;Laboratórios de anatomia patológica e citológica;Saúde;1;0;0;;0.0
2022;26;Centro;14;8640-2/01;Laboratórios de anatomia patológica e citológica;Saúde;1;0;0;;0.0
2022;26;Centro;14;8640-2/01;Laboratórios de anatomia patológica e citológica;Saúde;1;0;0;;0.0
2022;26;Centro;14;8640-2/01;Laboratórios de anatomia patológica e citológica;Saúde;1;0;0;;0.0
2022;38;Coqueiral;15;10.91-1/01;Fabricação de produtos de panificação industrial;Indústria;1;0;0;;0.0
2022;38;Coqueiral;15;10.91-1/01;Fabricação de produtos de panificação industrial;Indústria;1;0;0;;0.0
2022;38;Coqueiral;15;10.91-1/01;Fabricação de produtos de panificação industrial;Indústria;1;0;0;;0.0
2022;38;Coqueiral;15;10.91-1/01;Fabricação de produtos de panificação industrial;Indústria;1;0;0;;0.0
2022;38;Coqueiral;15;10.91-1/01;Fabricação de produtos de panificação industrial;Indústria;1;0;0;;0.0
2022;38;Coqueiral;15;10.91-1/01;Fabricação de produtos de panificação industrial;Indústria;1;0;0;;0.0
2022;38;Coqueiral;15;10.91-1/01;Fabricação de produtos de panificação industrial;Indústria;1;0;0;;0.0
2022;38;Coqueiral;15;10.91-1/01;Fabricação de produtos de panificação industrial;Indústria;1;0;0;;0.0
2022;38;Coqueiral;15;10.91-1/01;Fabricação de produtos de panificação industrial;Indústria;1;0;0;;0.0
2022;38;Coqueiral;15;10.91-1/01;Fabricação de produtos de panificação industrial;Indústria;1;0;0;;0.0
2022;38;Coqueiral;15;10.91-1/01;Fabricação de produtos de panificação industrial;Indústria;1;0;0;;0.0
2022;38;Coqueiral;15;10.91-1/01;Fabricação de produtos de panificação industrial;Indústria;1;0;0;;0.0
2022;38;Coqueiral;16;10.92-9/01;Fabricação de biscoitos e bolachas;Indústria;1;0;0;;0.0
2022;38;Coqueiral;16;10.92-9/01;Fabricação de biscoitos e bolachas;Indústria;1;0;0;;0.0
2022;38;Coqueiral;16;10.92-9/01;Fabricação de biscoitos e bolachas;Indústria;1;0;0;;0.0
2022;38;Coqueiral;16;10.92-9/01;Fabricação de biscoitos e bolachas;Indústria;1;0;0;;0.0
2022;38;Coqueiral;16;10.92-9/01;Fabricação de biscoitos e bolachas;Indústria;1;0;0;;0.0
2022;38;Coqueiral;16;10.92-9/01;Fabricação de biscoitos e bolachas;Indústria;1;0;0;;0.0
2022;38;Coqueiral;16;10.92-9/01;Fabricação de biscoitos e bolachas;Indústria;1;0;0;;0.0
2022;38;Coqueiral;16;10.92-9/01;Fabricação de biscoitos e bolachas;Indústria;1;0;0;;0.0
2022;38;Coqueiral;16;10.92-9/01;Fabricação de biscoitos e bolachas;Indústria;1;0;0;;0.0
2022;38;Coqueiral;16;10.92-9/01;Fabricação de biscoitos e bolachas;Indústria;1;0;0;;0.0
2022;38;Coqueiral;16;10.92-9/01;Fabricação de biscoitos e bolachas;Indústria;1;0;0;;0.0
2022;38;Coqueiral;16;10.92-9/01;Fabricação de biscoitos e bolachas;Indústria;1;0;0;;0.0
2022;38;Coqueiral;17;25.11-0/00;Fabricação de estruturas metálicas;Indústria;2;0;0;;0.0
2022;38;Coqueiral;17;25.11-0/00;Fabricação de estruturas metálicas;Indústria;2;0;0;;0.0
2022;38;Coqueiral;17;25.11-0/00;Fabricação de estruturas metálicas;Indústria;2;0;0;;0.0
2022;38;Coqueiral;17;25.11-0/00;Fabricação de estruturas metálicas;Indústria;2;0;0;;0.0
2022;38;Coqueiral;17;25.11-0/00;Fabricação de estruturas metálicas;Indústria;2;0;0;;0.0
2022;38;Coqueiral;17;25.11-0/00;Fabricação de estruturas metálicas;Indústria;2;0;0;;0.0
2022;38;Coqueiral;17;25.11-0/00;Fabricação de estruturas metálicas;Indústria;2;0;0;;0.0
2022;38;Coqueiral;17;25.11-0/00;Fabricação de estruturas metálicas;Indústria;2;0;0;;0.0
2022;38;Coqueiral;17;25.11-0/00;Fabricação de estruturas metálicas;Indústria;2;0;0;;0.0
2022;38;Coqueiral;17;25.11-0/00;Fabricação de estruturas metálicas;Indústria;2;0;0;;0.0
2022;38;Coqueiral;17;25.11-0/00;Fabricação de estruturas metálicas;Indústria;2;0;0;;0.0
2022;38;Coqueiral;17;25.11-0/00;Fabricação de estruturas metálicas;Indústria;2;0;0;;0.0
2022;38;Coqueiral;18;28.13-9/00;Fabricação de válvulas, registros e dispositivos;Indústria;2;0;0;;0.0
2022;38;Coqueiral;18;28.13-9/00;Fabricação de válvulas, registros e dispositivos;Indústria;2;0;0;;0.0
2022;38;Coqueiral;18;28.13-9/00;Fabricação de válvulas, registros e dispositivos;Indústria;2;0;0;;0.0
2022;38;Coqueiral;18;28.13-9/00;Fabricação de válvulas, registros e dispositivos;Indústria;2;0;0;;0.0
2022;38;Coqueiral;18;28.13-9/00;Fabricação de válvulas, registros e dispositivos;Indústria;2;0;0;;0.0
2022;38;Coqueiral;18;28.13-9/00;Fabricação de válvulas, registros e dispositivos;Indústria;2;0;0;;0.0
2022;38;Coqueiral;18;28.13-9/00;Fabricação de válvulas, registros e dispositivos;Indústria;2;0;0;;0.0
2022;38;Coqueiral;18;28.13-9/00;Fabricação de válvulas, registros e dispositivos;Indústria;2;0;0;;0.0
2022;38;Coqueiral;18;28.13-9/00;Fabricação de válvulas, registros e dispositivos;Indústria;2;0;0;;0.0
2022;38;Coqueiral;18;28.13-9/00;Fabricação de válvulas, registros e dispositivos;Indústria;2;0;0;;0.0
2022;38;Coqueiral;18;28.13-9/00;Fabricação de válvulas, registros e dispositivos;Indústria;2;0;0;;0.0
2022;38;Coqueiral;18;28.13-9/00;Fabricação de válvulas, registros e dispositivos;Indústria;2;0;0;;0.0
2022;38;Coqueiral;19;29.42-2/00;Fabricação de caminhões e ônibus;Indústria;2;0;0;;0.0
2022;38;Coqueiral;19;29.42-2/00;Fabricação de caminhões e ônibus;Indústria;2;0;0;;0.0
2022;38;Coqueiral;19;29.42-2/00;Fabricação de caminhões e ônibus;Indústria;2;0;0;;0.0
2022;38;Coqueiral;19;29.42-2/00;Fabricação de caminhões e ônibus;Indústria;2;0;0;;0.0
